title	url	author
Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals	https://papers.nips.cc/paper/9064-timeaccuracy-tradeoffs-for-learning-a-relu-with-respect-to-gaussian-marginals.pdf	Surbhi Goel
Visualizing and Measuring the Geometry of BERT	https://papers.nips.cc/paper/9065-visualizing-and-measuring-the-geometry-of-bert.pdf	Emily Reif
Self-Critical Reasoning for Robust Visual Question Answering	https://papers.nips.cc/paper/9066-self-critical-reasoning-for-robust-visual-question-answering.pdf	Jialin Wu
Learning to Screen	https://papers.nips.cc/paper/9067-learning-to-screen.pdf	Alon Cohen
A Communication Efficient Stochastic Multi-Block Alternating Direction Method of Multipliers	https://papers.nips.cc/paper/9068-a-communication-efficient-stochastic-multi-block-alternating-direction-method-of-multipliers.pdf	Hao Yu
A Little Is Enough: Circumventing Defenses For Distributed Learning	https://papers.nips.cc/paper/9069-a-little-is-enough-circumventing-defenses-for-distributed-learning.pdf	Gilad Baruch
Error Correcting Output Codes Improve Probability Estimation and Adversarial Robustness of Deep Neural Networks	https://papers.nips.cc/paper/9070-error-correcting-output-codes-improve-probability-estimation-and-adversarial-robustness-of-deep-neural-networks.pdf	Gunjan Verma
A Robust Non-Clairvoyant Dynamic Mechanism for Contextual Auctions	https://papers.nips.cc/paper/9071-a-robust-non-clairvoyant-dynamic-mechanism-for-contextual-auctions.pdf	Yuan Deng
Finite-Sample Analysis for SARSA with Linear Function Approximation	https://papers.nips.cc/paper/9072-finite-sample-analysis-for-sarsa-with-linear-function-approximation.pdf	Shaofeng Zou
Who is Afraid of Big Bad Minima? Analysis of gradient-flow in spiked matrix-tensor models	https://papers.nips.cc/paper/9073-who-is-afraid-of-big-bad-minima-analysis-of-gradient-flow-in-spiked-matrix-tensor-models.pdf	Stefano Sarao Mannelli
Graph Structured Prediction Energy Networks	https://papers.nips.cc/paper/9074-graph-structured-prediction-energy-networks.pdf	Colin Graber
Private Learning Implies Online Learning: An Efficient Reduction	https://papers.nips.cc/paper/9075-private-learning-implies-online-learning-an-efficient-reduction.pdf	Alon Gonen
Graph Agreement Models for Semi-Supervised Learning	https://papers.nips.cc/paper/9076-graph-agreement-models-for-semi-supervised-learning.pdf	Otilia Stretcu
Latent distance estimation for random geometric graphs	https://papers.nips.cc/paper/9077-latent-distance-estimation-for-random-geometric-graphs.pdf	Ernesto Araya Valdivia
Seeing the Wind: Visual Wind Speed Prediction with a Coupled Convolutional and Recurrent Neural Network	https://papers.nips.cc/paper/9078-seeing-the-wind-visual-wind-speed-prediction-with-a-coupled-convolutional-and-recurrent-neural-network.pdf	Jennifer Cardona
The Functional Neural Process	https://papers.nips.cc/paper/9079-the-functional-neural-process.pdf	Christos Louizos
Recurrent Registration Neural Networks for Deformable Image Registration	https://papers.nips.cc/paper/9080-recurrent-registration-neural-networks-for-deformable-image-registration.pdf	Robin Sandkühler
Unsupervised State Representation Learning in Atari	https://papers.nips.cc/paper/9081-unsupervised-state-representation-learning-in-atari.pdf	Ankesh Anand
Unlocking Fairness: a Trade-off Revisited	https://papers.nips.cc/paper/9082-unlocking-fairness-a-trade-off-revisited.pdf	Michael Wick
Fisher Efficient Inference of Intractable Models	https://papers.nips.cc/paper/9083-fisher-efficient-inference-of-intractable-models.pdf	Song Liu
Thompson Sampling and Approximate Inference	https://papers.nips.cc/paper/9084-thompson-sampling-and-approximate-inference.pdf	My Phan
PRNet: Self-Supervised Learning for Partial-to-Partial Registration	https://papers.nips.cc/paper/9085-prnet-self-supervised-learning-for-partial-to-partial-registration.pdf	Yue Wang
Surrogate Objectives for Batch Policy Optimization in One-step Decision Making	https://papers.nips.cc/paper/9086-surrogate-objectives-for-batch-policy-optimization-in-one-step-decision-making.pdf	Minmin Chen
Modelling heterogeneous distributions with an Uncountable Mixture of Asymmetric Laplacians	https://papers.nips.cc/paper/9087-modelling-heterogeneous-distributions-with-an-uncountable-mixture-of-asymmetric-laplacians.pdf	Axel Brando
Learning Macroscopic Brain Connectomes via Group-Sparse Factorization	https://papers.nips.cc/paper/9088-learning-macroscopic-brain-connectomes-via-group-sparse-factorization.pdf	Farzane Aminmansour
Approximating the Permanent by Sampling from Adaptive Partitions	https://papers.nips.cc/paper/9089-approximating-the-permanent-by-sampling-from-adaptive-partitions.pdf	Jonathan Kuck
Retrosynthesis Prediction with Conditional Graph Logic Network	https://papers.nips.cc/paper/9090-retrosynthesis-prediction-with-conditional-graph-logic-network.pdf	Hanjun Dai
Procrastinating with Confidence: Near-Optimal, Anytime, Adaptive Algorithm Configuration	https://papers.nips.cc/paper/9091-procrastinating-with-confidence-near-optimal-anytime-adaptive-algorithm-configuration.pdf	Robert Kleinberg
Online Learning via the Differential Privacy Lens	https://papers.nips.cc/paper/9092-online-learning-via-the-differential-privacy-lens.pdf	Jacob D. Abernethy
PerspectiveNet: 3D Object Detection from a Single RGB Image via Perspective Points	https://papers.nips.cc/paper/9093-perspectivenet-3d-object-detection-from-a-single-rgb-image-via-perspective-points.pdf	Siyuan Huang
Parameter elimination in particle Gibbs sampling	https://papers.nips.cc/paper/9094-parameter-elimination-in-particle-gibbs-sampling.pdf	Anna Wigren
This Looks Like That: Deep Learning for Interpretable Image Recognition	https://papers.nips.cc/paper/9095-this-looks-like-that-deep-learning-for-interpretable-image-recognition.pdf	Chaofan Chen
Adaptively Aligned Image Captioning via Adaptive Attention Time	https://papers.nips.cc/paper/9096-adaptively-aligned-image-captioning-via-adaptive-attention-time.pdf	Lun Huang
Accurate Uncertainty Estimation and Decomposition in Ensemble Learning	https://papers.nips.cc/paper/9097-accurate-uncertainty-estimation-and-decomposition-in-ensemble-learning.pdf	Jeremiah Liu
Learning Bayesian Networks with Low Rank Conditional Probability Tables	https://papers.nips.cc/paper/9098-learning-bayesian-networks-with-low-rank-conditional-probability-tables.pdf	Adarsh Barik
Equal Opportunity in Online Classification with Partial Feedback	https://papers.nips.cc/paper/9099-equal-opportunity-in-online-classification-with-partial-feedback.pdf	Yahav Bechavod
Modeling Expectation Violation in Intuitive Physics with Coarse Probabilistic Object Representations	https://papers.nips.cc/paper/9100-modeling-expectation-violation-in-intuitive-physics-with-coarse-probabilistic-object-representations.pdf	Kevin Smith
Neural Multisensory Scene Inference	https://papers.nips.cc/paper/9101-neural-multisensory-scene-inference.pdf	Jae Hyun Lim
Regret Bounds for Thompson Sampling in Episodic Restless Bandit Problems	https://papers.nips.cc/paper/9102-regret-bounds-for-thompson-sampling-in-episodic-restless-bandit-problems.pdf	Young Hun Jung
What Can ResNet Learn Efficiently, Going Beyond Kernels?	https://papers.nips.cc/paper/9103-what-can-resnet-learn-efficiently-going-beyond-kernels.pdf	Zeyuan Allen-Zhu
Better Transfer Learning with Inferred Successor Maps	https://papers.nips.cc/paper/9104-better-transfer-learning-with-inferred-successor-maps.pdf	Tamas Madarasz
Unsupervised Co-Learning on G-Manifolds Across Irreducible Representations	https://papers.nips.cc/paper/9105-unsupervised-co-learning-on-g-manifolds-across-irreducible-representations.pdf	Yifeng Fan
Defending Against Neural Fake News	https://papers.nips.cc/paper/9106-defending-against-neural-fake-news.pdf	Rowan Zellers
Sample Adaptive MCMC	https://papers.nips.cc/paper/9107-sample-adaptive-mcmc.pdf	Michael Zhu
A Stochastic Composite Gradient Method with Incremental Variance Reduction	https://papers.nips.cc/paper/9108-a-stochastic-composite-gradient-method-with-incremental-variance-reduction.pdf	Junyu Zhang
Nonparametric Density Estimation & Convergence Rates for GANs under Besov IPM Losses	https://papers.nips.cc/paper/9109-nonparametric-density-estimation-convergence-rates-for-gans-under-besov-ipm-losses.pdf	Ananya Uppal
STAR-Caps: Capsule Networks with Straight-Through Attentive Routing	https://papers.nips.cc/paper/9110-star-caps-capsule-networks-with-straight-through-attentive-routing.pdf	Karim Ahmed
Limitations of Lazy Training of Two-layers Neural Network	https://papers.nips.cc/paper/9111-limitations-of-lazy-training-of-two-layers-neural-network.pdf	Behrooz Ghorbani
Reconciling meta-learning and continual learning with online mixtures of tasks	https://papers.nips.cc/paper/9112-reconciling-meta-learning-and-continual-learning-with-online-mixtures-of-tasks.pdf	Ghassen Jerfel
Distributionally Robust Optimization and Generalization in Kernel Methods	https://papers.nips.cc/paper/9113-distributionally-robust-optimization-and-generalization-in-kernel-methods.pdf	Matthew Staib
A General Theory of Equivariant CNNs on Homogeneous Spaces	https://papers.nips.cc/paper/9114-a-general-theory-of-equivariant-cnns-on-homogeneous-spaces.pdf	Taco S. Cohen
Trivializations for Gradient-Based Optimization on Manifolds	https://papers.nips.cc/paper/9115-trivializations-for-gradient-based-optimization-on-manifolds.pdf	Mario Lezcano Casado
Write, Execute, Assess: Program Synthesis with a REPL	https://papers.nips.cc/paper/9116-write-execute-assess-program-synthesis-with-a-repl.pdf	Kevin Ellis
A Meta-Analysis of Overfitting in Machine Learning	https://papers.nips.cc/paper/9117-a-meta-analysis-of-overfitting-in-machine-learning.pdf	Rebecca Roelofs
(Nearly) Efficient Algorithms for the Graph Matching Problem on Correlated Random Graphs	https://papers.nips.cc/paper/9118-nearly-efficient-algorithms-for-the-graph-matching-problem-on-correlated-random-graphs.pdf	Boaz Barak
Preference-Based Batch and Sequential Teaching: Towards a Unified View of Models	https://papers.nips.cc/paper/9119-preference-based-batch-and-sequential-teaching-towards-a-unified-view-of-models.pdf	Farnam Mansouri
Online Continuous Submodular Maximization: From Full-Information to Bandit Feedback	https://papers.nips.cc/paper/9120-online-continuous-submodular-maximization-from-full-information-to-bandit-feedback.pdf	Mingrui Zhang
Sampling Networks and Aggregate Simulation for Online POMDP Planning	https://papers.nips.cc/paper/9121-sampling-networks-and-aggregate-simulation-for-online-pomdp-planning.pdf	Hao(Jackson) Cui
Correlation in Extensive-Form Games: Saddle-Point Formulation and Benchmarks	https://papers.nips.cc/paper/9122-correlation-in-extensive-form-games-saddle-point-formulation-and-benchmarks.pdf	Gabriele Farina
GNNExplainer: Generating Explanations for Graph Neural Networks	https://papers.nips.cc/paper/9123-gnnexplainer-generating-explanations-for-graph-neural-networks.pdf	Zhitao Ying
Linear Stochastic Bandits Under Safety Constraints	https://papers.nips.cc/paper/9124-linear-stochastic-bandits-under-safety-constraints.pdf	Sanae Amani
A coupled autoencoder approach for multi-modal analysis of cell types	https://papers.nips.cc/paper/9125-a-coupled-autoencoder-approach-for-multi-modal-analysis-of-cell-types.pdf	Rohan Gala
Towards Automatic Concept-based Explanations	https://papers.nips.cc/paper/9126-towards-automatic-concept-based-explanations.pdf	Amirata Ghorbani
Deep Generative Video Compression	https://papers.nips.cc/paper/9127-deep-generative-video-compression.pdf	Salvator Lombardo
Budgeted Reinforcement Learning in Continuous State Space	https://papers.nips.cc/paper/9128-budgeted-reinforcement-learning-in-continuous-state-space.pdf	Nicolas Carrara
Discovery of Useful Questions as Auxiliary Tasks	https://papers.nips.cc/paper/9129-discovery-of-useful-questions-as-auxiliary-tasks.pdf	Vivek Veeriah
Sinkhorn Barycenters with Free Support via Frank-Wolfe Algorithm	https://papers.nips.cc/paper/9130-sinkhorn-barycenters-with-free-support-via-frank-wolfe-algorithm.pdf	Giulia Luise
Finding the Needle in the Haystack with Convolutions: on the benefits of architectural bias	https://papers.nips.cc/paper/9131-finding-the-needle-in-the-haystack-with-convolutions-on-the-benefits-of-architectural-bias.pdf	Stéphane d'Ascoli
Correlation clustering with local objectives	https://papers.nips.cc/paper/9132-correlation-clustering-with-local-objectives.pdf	Sanchit Kalhan
Multiclass Performance Metric Elicitation	https://papers.nips.cc/paper/9133-multiclass-performance-metric-elicitation.pdf	Gaurush Hiranandani
Algorithmic Analysis and Statistical Estimation of SLOPE via Approximate Message Passing	https://papers.nips.cc/paper/9134-algorithmic-analysis-and-statistical-estimation-of-slope-via-approximate-message-passing.pdf	Zhiqi Bu
Explicit Explore-Exploit Algorithms in Continuous State Spaces	https://papers.nips.cc/paper/9135-explicit-explore-exploit-algorithms-in-continuous-state-spaces.pdf	Mikael Henaff
ADDIS: an adaptive discarding algorithm for online FDR control with conservative nulls	https://papers.nips.cc/paper/9136-addis-an-adaptive-discarding-algorithm-for-online-fdr-control-with-conservative-nulls.pdf	Jinjin Tian
Slice-based Learning: A Programming Model for Residual Learning in Critical Data Slices	https://papers.nips.cc/paper/9137-slice-based-learning-a-programming-model-for-residual-learning-in-critical-data-slices.pdf	Vincent Chen
Don't Blame the ELBO! A Linear VAE Perspective on Posterior Collapse	https://papers.nips.cc/paper/9138-dont-blame-the-elbo-a-linear-vae-perspective-on-posterior-collapse.pdf	James Lucas
Language as an Abstraction for Hierarchical Deep Reinforcement Learning	https://papers.nips.cc/paper/9139-language-as-an-abstraction-for-hierarchical-deep-reinforcement-learning.pdf	YiDing Jiang
Efficient online learning with kernels for adversarial large scale problems	https://papers.nips.cc/paper/9140-efficient-online-learning-with-kernels-for-adversarial-large-scale-problems.pdf	Rémi Jézéquel
A Linearly Convergent Method for Non-Smooth Non-Convex Optimization on the Grassmannian with Applications to Robust Subspace and Dictionary Learning	https://papers.nips.cc/paper/9141-a-linearly-convergent-method-for-non-smooth-non-convex-optimization-on-the-grassmannian-with-applications-to-robust-subspace-and-dictionary-learning.pdf	Zhihui Zhu
ObjectNet: A large-scale bias-controlled dataset for pushing the limits of object recognition models	https://papers.nips.cc/paper/9142-objectnet-a-large-scale-bias-controlled-dataset-for-pushing-the-limits-of-object-recognition-models.pdf	Andrei Barbu
Certified Adversarial Robustness with Additive Noise	https://papers.nips.cc/paper/9143-certified-adversarial-robustness-with-additive-noise.pdf	Bai Li
Tight Dimensionality Reduction for Sketching Low Degree Polynomial Kernels	https://papers.nips.cc/paper/9144-tight-dimensionality-reduction-for-sketching-low-degree-polynomial-kernels.pdf	Michela Meister
Non-Cooperative Inverse Reinforcement Learning	https://papers.nips.cc/paper/9145-non-cooperative-inverse-reinforcement-learning.pdf	Xiangyuan Zhang
DINGO: Distributed Newton-Type Method for Gradient-Norm Optimization	https://papers.nips.cc/paper/9146-dingo-distributed-newton-type-method-for-gradient-norm-optimization.pdf	Rixon Crane
Sobolev Independence Criterion	https://papers.nips.cc/paper/9147-sobolev-independence-criterion.pdf	Youssef Mroueh
Maximum Entropy Monte-Carlo Planning	https://papers.nips.cc/paper/9148-maximum-entropy-monte-carlo-planning.pdf	Chenjun Xiao
Learning from brains how to regularize machines	https://papers.nips.cc/paper/9149-learning-from-brains-how-to-regularize-machines.pdf	Zhe Li
Using Statistics to Automate Stochastic Optimization	https://papers.nips.cc/paper/9150-using-statistics-to-automate-stochastic-optimization.pdf	Hunter Lang
Zero-shot Knowledge Transfer via Adversarial Belief Matching	https://papers.nips.cc/paper/9151-zero-shot-knowledge-transfer-via-adversarial-belief-matching.pdf	Paul Micaelli
Differentiable Convex Optimization Layers	https://papers.nips.cc/paper/9152-differentiable-convex-optimization-layers.pdf	Akshay Agrawal
Random Tessellation Forests	https://papers.nips.cc/paper/9153-random-tessellation-forests.pdf	Shufei Ge
Learning Nearest Neighbor Graphs from Noisy Distance Samples	https://papers.nips.cc/paper/9154-learning-nearest-neighbor-graphs-from-noisy-distance-samples.pdf	Blake Mason
Lookahead Optimizer: k steps forward, 1 step back	https://papers.nips.cc/paper/9155-lookahead-optimizer-k-steps-forward-1-step-back.pdf	Michael Zhang
Learning to Predict 3D Objects with an Interpolation-based Differentiable Renderer	https://papers.nips.cc/paper/9156-learning-to-predict-3d-objects-with-an-interpolation-based-differentiable-renderer.pdf	Wenzheng Chen
Covariate-Powered Empirical Bayes Estimation	https://papers.nips.cc/paper/9157-covariate-powered-empirical-bayes-estimation.pdf	Nikolaos Ignatiadis
Understanding the Role of Momentum in Stochastic Gradient Methods	https://papers.nips.cc/paper/9158-understanding-the-role-of-momentum-in-stochastic-gradient-methods.pdf	Igor Gitman
A neurally plausible model for online recognition and postdiction in a dynamical environment	https://papers.nips.cc/paper/9159-a-neurally-plausible-model-for-online-recognition-and-postdiction-in-a-dynamical-environment.pdf	Li Kevin Wenliang
Guided Meta-Policy Search	https://papers.nips.cc/paper/9160-guided-meta-policy-search.pdf	Russell Mendonca
Towards Optimal Off-Policy Evaluation for Reinforcement Learning with Marginalized Importance Sampling	https://papers.nips.cc/paper/9161-towards-optimal-off-policy-evaluation-for-reinforcement-learning-with-marginalized-importance-sampling.pdf	Tengyang Xie
Contextual Bandits with Cross-Learning	https://papers.nips.cc/paper/9162-contextual-bandits-with-cross-learning.pdf	Santiago Balseiro
Evaluating Protein Transfer Learning with TAPE	https://papers.nips.cc/paper/9163-evaluating-protein-transfer-learning-with-tape.pdf	Roshan Rao
A Bayesian Theory of Conformity in Collective Decision Making	https://papers.nips.cc/paper/9164-a-bayesian-theory-of-conformity-in-collective-decision-making.pdf	Koosha Khalvati
Regularization Matters: Generalization and Optimization of Neural Nets v.s. their Induced Kernel	https://papers.nips.cc/paper/9165-regularization-matters-generalization-and-optimization-of-neural-nets-vs-their-induced-kernel.pdf	Colin Wei
Data-dependent Sample Complexity of Deep Neural Networks via Lipschitz Augmentation	https://papers.nips.cc/paper/9166-data-dependent-sample-complexity-of-deep-neural-networks-via-lipschitz-augmentation.pdf	Colin Wei
A Benchmark for Interpretability Methods in Deep Neural Networks	https://papers.nips.cc/paper/9167-a-benchmark-for-interpretability-methods-in-deep-neural-networks.pdf	Sara Hooker
Memory Efficient Adaptive Optimization	https://papers.nips.cc/paper/9168-memory-efficient-adaptive-optimization.pdf	Rohan Anil
Dynamic Incentive-Aware Learning: Robust Pricing in Contextual Auctions	https://papers.nips.cc/paper/9169-dynamic-incentive-aware-learning-robust-pricing-in-contextual-auctions.pdf	Negin Golrezaei
Convergence-Rate-Matching Discretization of Accelerated Optimization Flows Through Opportunistic State-Triggered Control	https://papers.nips.cc/paper/9170-convergence-rate-matching-discretization-of-accelerated-optimization-flows-through-opportunistic-state-triggered-control.pdf	Miguel Vaquero
A Unified Framework for Data Poisoning Attack to Graph-based Semi-supervised Learning	https://papers.nips.cc/paper/9171-a-unified-framework-for-data-poisoning-attack-to-graph-based-semi-supervised-learning.pdf	Xuanqing Liu
Compositional generalization through meta sequence-to-sequence learning	https://papers.nips.cc/paper/9172-compositional-generalization-through-meta-sequence-to-sequence-learning.pdf	Brenden M. Lake
Bayesian Joint Estimation of Multiple Graphical Models	https://papers.nips.cc/paper/9173-bayesian-joint-estimation-of-multiple-graphical-models.pdf	Lingrui Gan
Practical Two-Step Lookahead Bayesian Optimization	https://papers.nips.cc/paper/9174-practical-two-step-lookahead-bayesian-optimization.pdf	Jian Wu
Leader Stochastic Gradient Descent for Distributed Training of Deep Learning Models	https://papers.nips.cc/paper/9175-leader-stochastic-gradient-descent-for-distributed-training-of-deep-learning-models.pdf	Yunfei Teng
A Convex Relaxation Barrier to Tight Robustness Verification of Neural Networks	https://papers.nips.cc/paper/9176-a-convex-relaxation-barrier-to-tight-robustness-verification-of-neural-networks.pdf	Hadi Salman
Neural Jump Stochastic Differential Equations	https://papers.nips.cc/paper/9177-neural-jump-stochastic-differential-equations.pdf	Junteng Jia
Learning metrics for persistence-based summaries and applications for graph classification	https://papers.nips.cc/paper/9178-learning-metrics-for-persistence-based-summaries-and-applications-for-graph-classification.pdf	Qi Zhao
On the Value of Target Data in Transfer Learning	https://papers.nips.cc/paper/9179-on-the-value-of-target-data-in-transfer-learning.pdf	Steve Hanneke
Stochastic Variance Reduced Primal Dual Algorithms for Empirical Composition Optimization	https://papers.nips.cc/paper/9180-stochastic-variance-reduced-primal-dual-algorithms-for-empirical-composition-optimization.pdf	Adithya M Devraj
On Robustness of Principal Component Regression	https://papers.nips.cc/paper/9181-on-robustness-of-principal-component-regression.pdf	Anish Agarwal
Meta Learning with Relational Information for Short Sequences	https://papers.nips.cc/paper/9182-meta-learning-with-relational-information-for-short-sequences.pdf	Yujia Xie
Residual Flows for Invertible Generative Modeling	https://papers.nips.cc/paper/9183-residual-flows-for-invertible-generative-modeling.pdf	Tian Qi Chen
Multi-Agent Common Knowledge Reinforcement Learning	https://papers.nips.cc/paper/9184-multi-agent-common-knowledge-reinforcement-learning.pdf	Christian Schroeder de Witt
Learning to Learn By Self-Critique	https://papers.nips.cc/paper/9185-learning-to-learn-by-self-critique.pdf	Antreas Antoniou
Wide Feedforward or Recurrent Neural Networks of Any Architecture are Gaussian Processes	https://papers.nips.cc/paper/9186-wide-feedforward-or-recurrent-neural-networks-of-any-architecture-are-gaussian-processes.pdf	Greg Yang
Neural Networks with Cheap Differential Operators	https://papers.nips.cc/paper/9187-neural-networks-with-cheap-differential-operators.pdf	Tian Qi Chen
Transductive Zero-Shot Learning with Visual Structure Constraint	https://papers.nips.cc/paper/9188-transductive-zero-shot-learning-with-visual-structure-constraint.pdf	Ziyu Wan
Dying Experts: Efficient Algorithms with Optimal Regret Bounds	https://papers.nips.cc/paper/9189-dying-experts-efficient-algorithms-with-optimal-regret-bounds.pdf	Hamid Shayestehmanesh
Model Similarity Mitigates Test Set Overuse	https://papers.nips.cc/paper/9190-model-similarity-mitigates-test-set-overuse.pdf	Horia Mania
A unified theory for the origin of grid cells through the lens of pattern formation	https://papers.nips.cc/paper/9191-a-unified-theory-for-the-origin-of-grid-cells-through-the-lens-of-pattern-formation.pdf	Ben Sorscher
On Sample Complexity Upper and Lower Bounds for Exact Ranking from Noisy Comparisons	https://papers.nips.cc/paper/9192-on-sample-complexity-upper-and-lower-bounds-for-exact-ranking-from-noisy-comparisons.pdf	Wenbo Ren
Hierarchical Decision Making by Generating and Following Natural Language Instructions	https://papers.nips.cc/paper/9193-hierarchical-decision-making-by-generating-and-following-natural-language-instructions.pdf	Hengyuan Hu
SHE: A Fast and Accurate Deep Neural Network for Encrypted Data	https://papers.nips.cc/paper/9194-she-a-fast-and-accurate-deep-neural-network-for-encrypted-data.pdf	Qian Lou
Locality-Sensitive Hashing for f-Divergences: Mutual Information Loss and Beyond	https://papers.nips.cc/paper/9195-locality-sensitive-hashing-for-f-divergences-mutual-information-loss-and-beyond.pdf	Lin Chen
A Game Theoretic Approach to Class-wise Selective Rationalization	https://papers.nips.cc/paper/9196-a-game-theoretic-approach-to-class-wise-selective-rationalization.pdf	Shiyu Chang
Efficiently avoiding saddle points with zero order methods: No gradients required	https://papers.nips.cc/paper/9197-efficiently-avoiding-saddle-points-with-zero-order-methods-no-gradients-required.pdf	Emmanouil-Vasileios Vlatakis-Gkaragkounis
Metamers of neural networks reveal divergence from human perceptual systems	https://papers.nips.cc/paper/9198-metamers-of-neural-networks-reveal-divergence-from-human-perceptual-systems.pdf	Jenelle Feather
Spatial-Aware Feature Aggregation for Image based Cross-View Geo-Localization	https://papers.nips.cc/paper/9199-spatial-aware-feature-aggregation-for-image-based-cross-view-geo-localization.pdf	Yujiao Shi
Decentralized sketching of low rank matrices	https://papers.nips.cc/paper/9200-decentralized-sketching-of-low-rank-matrices.pdf	Rakshith Sharma Srinivasa
Average Case Column Subset Selection for Entrywise \ell_1-Norm Loss	https://papers.nips.cc/paper/9201-average-case-column-subset-selection-for-entrywise-ell_1-norm-loss.pdf	Zhao Song
Efficient Forward Architecture Search	https://papers.nips.cc/paper/9202-efficient-forward-architecture-search.pdf	Hanzhang Hu
Unsupervised Meta-Learning for Few-Shot Image Classification	https://papers.nips.cc/paper/9203-unsupervised-meta-learning-for-few-shot-image-classification.pdf	Siavash Khodadadeh
Learning Mixtures of Plackett-Luce Models from Structured Partial Orders	https://papers.nips.cc/paper/9204-learning-mixtures-of-plackett-luce-models-from-structured-partial-orders.pdf	Zhibing Zhao
Certainty Equivalence is Efficient for Linear Quadratic Control	https://papers.nips.cc/paper/9205-certainty-equivalence-is-efficient-for-linear-quadratic-control.pdf	Horia Mania
Scalable Bayesian inference of dendritic voltage via spatiotemporal recurrent state space models	https://papers.nips.cc/paper/9206-scalable-bayesian-inference-of-dendritic-voltage-via-spatiotemporal-recurrent-state-space-models.pdf	Ruoxi Sun
Logarithmic Regret for Online Control	https://papers.nips.cc/paper/9207-logarithmic-regret-for-online-control.pdf	Naman Agarwal
Elliptical Perturbations for Differential Privacy	https://papers.nips.cc/paper/9208-elliptical-perturbations-for-differential-privacy.pdf	Matthew Reimherr
Devign: Effective Vulnerability Identification by Learning Comprehensive Program Semantics via Graph Neural Networks	https://papers.nips.cc/paper/9209-devign-effective-vulnerability-identification-by-learning-comprehensive-program-semantics-via-graph-neural-networks.pdf	Yaqin Zhou
KNG: The K-Norm Gradient Mechanism	https://papers.nips.cc/paper/9210-kng-the-k-norm-gradient-mechanism.pdf	Matthew Reimherr
CXPlain: Causal Explanations for Model Interpretation under Uncertainty	https://papers.nips.cc/paper/9211-cxplain-causal-explanations-for-model-interpretation-under-uncertainty.pdf	Patrick Schwab
Regularized Anderson Acceleration for Off-Policy Deep Reinforcement Learning	https://papers.nips.cc/paper/9212-regularized-anderson-acceleration-for-off-policy-deep-reinforcement-learning.pdf	Wenjie Shi
STREETS: A Novel Camera Network Dataset for Traffic Flow	https://papers.nips.cc/paper/9213-streets-a-novel-camera-network-dataset-for-traffic-flow.pdf	Corey Snyder
Sequential Neural Processes	https://papers.nips.cc/paper/9214-sequential-neural-processes.pdf	Gautam Singh
Policy Continuation with Hindsight Inverse Dynamics	https://papers.nips.cc/paper/9215-policy-continuation-with-hindsight-inverse-dynamics.pdf	Hao Sun
Learning to Self-Train for Semi-Supervised Few-Shot Classification	https://papers.nips.cc/paper/9216-learning-to-self-train-for-semi-supervised-few-shot-classification.pdf	Xinzhe Li
Temporal FiLM: Capturing Long-Range Sequence Dependencies with Feature-Wise Modulations.	https://papers.nips.cc/paper/9217-temporal-film-capturing-long-range-sequence-dependencies-with-feature-wise-modulations.pdf	Sawyer Birnbaum
From Complexity to Simplicity: Adaptive ES-Active Subspaces for Blackbox Optimization	https://papers.nips.cc/paper/9218-from-complexity-to-simplicity-adaptive-es-active-subspaces-for-blackbox-optimization.pdf	Krzysztof M. Choromanski
On the Expressive Power of Deep Polynomial Neural Networks	https://papers.nips.cc/paper/9219-on-the-expressive-power-of-deep-polynomial-neural-networks.pdf	Joe Kileel
DETOX: A Redundancy-based Framework for Faster and More Robust Gradient Aggregation	https://papers.nips.cc/paper/9220-detox-a-redundancy-based-framework-for-faster-and-more-robust-gradient-aggregation.pdf	Shashank Rajput
Can SGD Learn Recurrent Neural Networks with Provable Generalization?	https://papers.nips.cc/paper/9221-can-sgd-learn-recurrent-neural-networks-with-provable-generalization.pdf	Zeyuan Allen-Zhu
Limits of Private Learning with Access to Public Data	https://papers.nips.cc/paper/9222-limits-of-private-learning-with-access-to-public-data.pdf	Raef Bassily
Discrete Object Generation with Reversible Inductive Construction	https://papers.nips.cc/paper/9223-discrete-object-generation-with-reversible-inductive-construction.pdf	Ari Seff
Efficient Near-Optimal Testing of Community Changes in Balanced Stochastic Block Models	https://papers.nips.cc/paper/9224-efficient-near-optimal-testing-of-community-changes-in-balanced-stochastic-block-models.pdf	Aditya Gangrade
Keeping Your Distance: Solving Sparse Reward Tasks Using Self-Balancing Shaped Rewards	https://papers.nips.cc/paper/9225-keeping-your-distance-solving-sparse-reward-tasks-using-self-balancing-shaped-rewards.pdf	Alexander Trott
Superset Technique for Approximate Recovery in One-Bit Compressed Sensing	https://papers.nips.cc/paper/9226-superset-technique-for-approximate-recovery-in-one-bit-compressed-sensing.pdf	Larkin Flodin
Bandits with Feedback Graphs and Switching Costs	https://papers.nips.cc/paper/9227-bandits-with-feedback-graphs-and-switching-costs.pdf	Raman Arora
Functional Adversarial Attacks	https://papers.nips.cc/paper/9228-functional-adversarial-attacks.pdf	Cassidy Laidlaw
Statistical-Computational Tradeoff in Single Index Models	https://papers.nips.cc/paper/9229-statistical-computational-tradeoff-in-single-index-models.pdf	Lingxiao Wang
On Fenchel Mini-Max Learning	https://papers.nips.cc/paper/9230-on-fenchel-mini-max-learning.pdf	Chenyang Tao
